user_id,item_id,view,cart,fav,buy,label
70,23,1.0,0.0,0.0,0.0,0
70,38,1.0,0.0,0.0,0.0,0
70,46,1.0,0.0,0.0,0.0,0
70,49,1.0,0.0,0.0,0.0,0
71,4,1.0,0.0,0.0,0.0,0
71,13,1.0,0.0,0.0,0.0,0
71,26,1.0,0.0,0.0,0.0,0
71,35,1.0,0.0,0.0,0.0,0
71,37,0.0,0.0,1.0,0.0,0
71,49,0.0,0.0,0.0,1.0,1
72,9,1.0,0.0,0.0,0.0,0
72,13,2.0,0.0,0.0,0.0,0
72,26,1.0,0.0,0.0,0.0,0
72,27,0.0,1.0,0.0,0.0,0
72,40,0.0,1.0,0.0,0.0,0
72,42,1.0,0.0,0.0,0.0,0
72,50,1.0,0.0,0.0,0.0,0
73,7,1.0,0.0,0.0,0.0,0
73,14,0.0,1.0,0.0,0.0,0
73,15,1.0,0.0,0.0,0.0,0
73,19,1.0,0.0,0.0,0.0,0
73,32,0.0,1.0,0.0,0.0,0
73,39,1.0,0.0,0.0,0.0,0
73,46,1.0,0.0,0.0,0.0,0
74,1,0.0,0.0,1.0,0.0,0
74,2,0.0,1.0,0.0,0.0,0
74,3,1.0,0.0,0.0,0.0,0
74,6,2.0,0.0,0.0,0.0,0
74,9,0.0,0.0,0.0,1.0,1
74,16,1.0,0.0,0.0,0.0,0
74,19,1.0,0.0,0.0,0.0,0
74,22,0.0,1.0,0.0,0.0,0
74,45,1.0,0.0,0.0,0.0,0
75,3,1.0,0.0,0.0,1.0,1
75,18,2.0,0.0,0.0,0.0,0
75,24,1.0,0.0,0.0,0.0,0
75,26,0.0,1.0,0.0,0.0,0
75,29,2.0,0.0,0.0,0.0,0
75,32,1.0,0.0,0.0,0.0,0
75,37,2.0,0.0,0.0,0.0,0
75,41,0.0,1.0,0.0,0.0,0
76,2,1.0,0.0,0.0,0.0,0
76,17,0.0,0.0,0.0,1.0,1
76,20,1.0,0.0,0.0,0.0,0
76,25,0.0,1.0,0.0,0.0,0
76,28,1.0,0.0,0.0,0.0,0
76,30,2.0,0.0,0.0,0.0,0
76,32,1.0,0.0,0.0,0.0,0
77,3,0.0,0.0,1.0,0.0,0
77,12,1.0,0.0,0.0,0.0,0
77,24,1.0,0.0,0.0,0.0,0
77,28,1.0,0.0,0.0,0.0,0
77,29,1.0,0.0,0.0,0.0,0
77,30,0.0,1.0,0.0,0.0,0
77,47,0.0,1.0,0.0,0.0,0
78,14,1.0,0.0,0.0,0.0,0
78,15,0.0,0.0,1.0,0.0,0
78,17,0.0,1.0,0.0,0.0,0
78,32,2.0,0.0,0.0,0.0,0
78,33,1.0,0.0,0.0,0.0,0
78,34,0.0,0.0,1.0,0.0,0
78,41,1.0,0.0,0.0,0.0,0
79,11,1.0,0.0,0.0,0.0,0
79,21,0.0,1.0,0.0,0.0,0
79,34,1.0,0.0,0.0,0.0,0
79,36,0.0,1.0,0.0,0.0,0
79,39,1.0,0.0,0.0,0.0,0
79,40,1.0,0.0,0.0,0.0,0
80,1,1.0,0.0,0.0,0.0,0
80,12,1.0,0.0,0.0,0.0,0
80,18,1.0,0.0,0.0,0.0,0
80,19,0.0,0.0,1.0,0.0,0
80,20,1.0,0.0,0.0,0.0,0
80,29,0.0,0.0,0.0,1.0,1
80,31,1.0,0.0,0.0,0.0,0
80,38,1.0,0.0,0.0,0.0,0
81,2,1.0,0.0,0.0,0.0,0
81,22,1.0,0.0,0.0,0.0,0
81,29,1.0,0.0,0.0,0.0,0
81,38,1.0,0.0,0.0,0.0,0
81,40,1.0,0.0,0.0,0.0,0
81,41,2.0,0.0,0.0,0.0,0
82,18,1.0,0.0,0.0,0.0,0
82,23,1.0,0.0,0.0,0.0,0
82,25,0.0,1.0,0.0,0.0,0
82,29,0.0,0.0,0.0,1.0,1
82,30,0.0,1.0,0.0,0.0,0
82,35,1.0,0.0,0.0,0.0,0
82,45,1.0,0.0,0.0,0.0,0
83,11,0.0,0.0,0.0,1.0,1
83,19,1.0,0.0,0.0,0.0,0
83,30,1.0,0.0,0.0,0.0,0
83,39,1.0,0.0,0.0,0.0,0
84,2,1.0,0.0,0.0,0.0,0
84,13,0.0,0.0,1.0,0.0,0
84,19,1.0,0.0,0.0,0.0,0
84,20,1.0,0.0,0.0,0.0,0
84,27,1.0,0.0,0.0,0.0,0
84,31,1.0,0.0,0.0,0.0,0
84,40,1.0,0.0,0.0,0.0,0
84,47,1.0,0.0,0.0,0.0,0
85,7,1.0,0.0,0.0,0.0,0
85,9,1.0,0.0,0.0,0.0,0
85,10,1.0,0.0,0.0,0.0,0
85,24,1.0,0.0,0.0,0.0,0
85,30,1.0,0.0,0.0,0.0,0
85,35,1.0,0.0,0.0,0.0,0
85,42,0.0,0.0,1.0,0.0,0
85,44,0.0,1.0,0.0,0.0,0
86,10,1.0,0.0,0.0,0.0,0
86,11,0.0,0.0,0.0,1.0,1
86,13,1.0,0.0,0.0,0.0,0
86,14,0.0,0.0,0.0,1.0,1
86,17,1.0,0.0,0.0,0.0,0
86,18,1.0,0.0,0.0,0.0,0
86,20,0.0,0.0,1.0,0.0,0
86,21,0.0,1.0,0.0,0.0,0
86,25,1.0,0.0,0.0,0.0,0
86,26,1.0,0.0,0.0,0.0,0
86,33,3.0,0.0,0.0,0.0,0
86,36,0.0,0.0,1.0,0.0,0
86,46,0.0,0.0,1.0,0.0,0
87,5,1.0,0.0,0.0,0.0,0
87,9,1.0,0.0,0.0,0.0,0
87,21,1.0,0.0,0.0,0.0,0
87,23,1.0,0.0,0.0,0.0,0
87,38,0.0,0.0,1.0,0.0,0
87,42,1.0,0.0,0.0,0.0,0
87,43,1.0,0.0,0.0,0.0,0
87,45,1.0,0.0,0.0,0.0,0
87,46,0.0,0.0,1.0,0.0,0
87,50,1.0,0.0,0.0,0.0,0
88,1,0.0,0.0,1.0,0.0,0
88,3,1.0,0.0,0.0,0.0,0
88,6,2.0,0.0,0.0,0.0,0
88,11,1.0,0.0,0.0,0.0,0
88,22,0.0,1.0,0.0,0.0,0
88,29,1.0,0.0,0.0,0.0,0
88,40,1.0,0.0,0.0,0.0,0
88,41,1.0,0.0,0.0,0.0,0
89,5,0.0,1.0,0.0,0.0,0
89,8,1.0,0.0,0.0,0.0,0
89,9,0.0,1.0,0.0,0.0,0
89,12,1.0,0.0,0.0,0.0,0
89,18,2.0,0.0,0.0,0.0,0
89,29,0.0,0.0,1.0,0.0,0
89,30,1.0,0.0,0.0,0.0,0
89,32,1.0,0.0,0.0,0.0,0
89,39,1.0,0.0,0.0,0.0,0
89,40,0.0,1.0,0.0,0.0,0
89,43,0.0,1.0,0.0,0.0,0
89,45,1.0,0.0,0.0,0.0,0
89,49,1.0,0.0,0.0,0.0,0
90,1,0.0,1.0,0.0,0.0,0
90,6,0.0,1.0,1.0,0.0,0
90,7,1.0,0.0,0.0,0.0,0
90,8,1.0,0.0,0.0,0.0,0
90,10,1.0,0.0,0.0,1.0,1
90,12,1.0,0.0,0.0,0.0,0
90,23,1.0,0.0,0.0,0.0,0
90,24,0.0,0.0,1.0,0.0,0
90,25,2.0,0.0,0.0,0.0,0
90,26,1.0,0.0,0.0,0.0,0
90,29,1.0,0.0,0.0,0.0,0
90,43,2.0,0.0,0.0,0.0,0
90,45,1.0,0.0,0.0,0.0,0
90,47,1.0,1.0,0.0,0.0,0
90,48,1.0,0.0,0.0,0.0,0
91,8,1.0,0.0,0.0,0.0,0
91,31,1.0,0.0,0.0,0.0,0
91,32,1.0,0.0,0.0,0.0,0
91,46,1.0,0.0,0.0,0.0,0
91,49,1.0,0.0,0.0,0.0,0
92,3,1.0,0.0,0.0,0.0,0
92,8,1.0,0.0,0.0,0.0,0
92,9,2.0,0.0,0.0,0.0,0
92,15,1.0,0.0,0.0,0.0,0
92,24,1.0,0.0,0.0,0.0,0
92,27,1.0,0.0,0.0,0.0,0
92,28,1.0,0.0,0.0,0.0,0
92,32,1.0,0.0,1.0,0.0,0
92,33,0.0,0.0,1.0,1.0,1
92,36,0.0,1.0,0.0,0.0,0
92,39,1.0,0.0,0.0,0.0,0
92,40,1.0,0.0,0.0,0.0,0
92,47,1.0,0.0,0.0,0.0,0
92,49,1.0,0.0,1.0,0.0,0
92,50,1.0,0.0,0.0,0.0,0
93,4,1.0,0.0,0.0,0.0,0
93,14,0.0,1.0,0.0,0.0,0
93,15,1.0,0.0,0.0,1.0,1
93,34,0.0,0.0,1.0,0.0,0
93,36,0.0,1.0,0.0,0.0,0
93,37,1.0,0.0,0.0,0.0,0
93,40,1.0,0.0,0.0,0.0,0
93,45,1.0,0.0,0.0,0.0,0
93,47,1.0,0.0,0.0,0.0,0
93,50,0.0,0.0,1.0,0.0,0
94,3,1.0,0.0,0.0,0.0,0
94,7,0.0,0.0,1.0,0.0,0
94,9,2.0,0.0,0.0,0.0,0
94,18,1.0,0.0,0.0,0.0,0
94,31,0.0,1.0,0.0,0.0,0
94,33,1.0,0.0,0.0,0.0,0
94,50,1.0,0.0,0.0,0.0,0
95,5,1.0,0.0,0.0,0.0,0
95,7,1.0,0.0,0.0,0.0,0
95,20,0.0,1.0,0.0,0.0,0
95,31,1.0,0.0,0.0,0.0,0
95,32,1.0,0.0,0.0,0.0,0
95,34,1.0,0.0,0.0,0.0,0
95,36,2.0,0.0,0.0,0.0,0
95,40,1.0,0.0,0.0,0.0,0
95,45,1.0,0.0,0.0,0.0,0
96,10,0.0,0.0,1.0,0.0,0
96,12,1.0,0.0,0.0,0.0,0
96,24,1.0,0.0,0.0,0.0,0
96,25,1.0,0.0,0.0,0.0,0
96,27,1.0,0.0,0.0,0.0,0
96,34,1.0,0.0,0.0,0.0,0
96,37,1.0,0.0,0.0,0.0,0
96,38,1.0,0.0,0.0,0.0,0
96,40,1.0,0.0,0.0,0.0,0
96,42,1.0,0.0,0.0,0.0,0
96,44,1.0,0.0,0.0,0.0,0
96,47,1.0,0.0,0.0,0.0,0
96,49,1.0,0.0,0.0,0.0,0
97,1,0.0,0.0,0.0,1.0,1
97,5,0.0,1.0,0.0,0.0,0
97,7,0.0,1.0,0.0,0.0,0
97,13,0.0,0.0,0.0,1.0,1
97,23,1.0,0.0,0.0,0.0,0
97,25,1.0,0.0,0.0,0.0,0
97,26,0.0,0.0,0.0,1.0,1
97,43,1.0,0.0,0.0,0.0,0
97,44,1.0,0.0,0.0,0.0,0
98,4,1.0,0.0,0.0,0.0,0
98,7,1.0,0.0,0.0,0.0,0
98,9,1.0,0.0,0.0,0.0,0
98,11,0.0,1.0,0.0,0.0,0
98,23,1.0,0.0,0.0,0.0,0
98,39,1.0,0.0,0.0,0.0,0
98,47,0.0,0.0,1.0,0.0,0
99,2,0.0,1.0,0.0,0.0,0
99,4,1.0,0.0,0.0,0.0,0
99,17,2.0,0.0,0.0,0.0,0
99,20,1.0,0.0,0.0,0.0,0
99,22,0.0,0.0,1.0,0.0,0
99,23,1.0,0.0,0.0,0.0,0
99,24,1.0,0.0,0.0,0.0,0
99,27,1.0,0.0,0.0,0.0,0
99,29,1.0,0.0,0.0,0.0,0
99,31,0.0,1.0,0.0,0.0,0
99,32,1.0,0.0,0.0,0.0,0
99,34,1.0,0.0,0.0,0.0,0
99,35,0.0,1.0,0.0,0.0,0
99,39,1.0,0.0,0.0,0.0,0
99,43,0.0,0.0,0.0,1.0,1
99,48,1.0,0.0,0.0,0.0,0
99,49,1.0,0.0,0.0,0.0,0
100,2,0.0,1.0,0.0,0.0,0
100,13,1.0,0.0,0.0,0.0,0
100,26,0.0,0.0,1.0,0.0,0
100,33,1.0,0.0,0.0,0.0,0
100,39,1.0,0.0,0.0,0.0,0
100,40,1.0,0.0,0.0,0.0,0
100,44,1.0,0.0,0.0,0.0,0
100,47,2.0,0.0,0.0,0.0,0
