user_id,item_id,category_id,behavior_type,timestamp,datetime,date
1000134,2200779,2578647,pv,1512309411,2017-12-03 13:56:51,2017-12-03
1000134,4483385,846990,pv,1512309515,2017-12-03 13:58:35,2017-12-03
1000134,3198383,1789614,pv,1512309771,2017-12-03 14:02:51,2017-12-03
1000134,4466671,3883310,pv,1512309865,2017-12-03 14:04:25,2017-12-03
1000134,4483385,846990,pv,1512309959,2017-12-03 14:05:59,2017-12-03
1000134,3550441,846990,pv,1512309968,2017-12-03 14:06:08,2017-12-03
1000134,1610576,846990,pv,1512309989,2017-12-03 14:06:29,2017-12-03
1000134,4483385,846990,pv,1512310095,2017-12-03 14:08:15,2017-12-03
1000134,1610576,846990,pv,1512310114,2017-12-03 14:08:34,2017-12-03
1000134,3170383,846990,pv,1512310120,2017-12-03 14:08:40,2017-12-03
1000134,198140,846990,pv,1512310128,2017-12-03 14:08:48,2017-12-03
1000134,4965888,4606718,cart,1512310499,2017-12-03 14:14:59,2017-12-03
1000134,5148421,4606718,pv,1512310521,2017-12-03 14:15:21,2017-12-03
1000134,52438,4606718,pv,1512310542,2017-12-03 14:15:42,2017-12-03
1000134,485594,846990,pv,1512310621,2017-12-03 14:17:01,2017-12-03
1000134,4965888,4606718,pv,1512311087,2017-12-03 14:24:47,2017-12-03
1000134,117912,846990,cart,1512311267,2017-12-03 14:27:47,2017-12-03
1000134,5012408,940691,pv,1512311401,2017-12-03 14:30:01,2017-12-03
1000135,1161410,4301450,cart,1511591459,2017-11-25 06:30:59,2017-11-25
1000135,2766529,2982027,pv,1511617532,2017-11-25 13:45:32,2017-11-25
1000135,4793228,200278,pv,1511617564,2017-11-25 13:46:04,2017-11-25
1000135,1410064,4818107,fav,1511617914,2017-11-25 13:51:54,2017-11-25
1000135,4798391,200278,pv,1511647374,2017-11-25 22:02:54,2017-11-25
1000135,3967896,200278,pv,1511647470,2017-11-25 22:04:30,2017-11-25
1000135,1161410,4301450,pv,1511656741,2017-11-26 00:39:01,2017-11-26
1000135,4255574,4818107,pv,1511657129,2017-11-26 00:45:29,2017-11-26
1000135,1859414,4301450,pv,1511657358,2017-11-26 00:49:18,2017-11-26
1000135,2770546,801221,pv,1511657417,2017-11-26 00:50:17,2017-11-26
1000135,2176989,4801426,cart,1511658038,2017-11-26 01:00:38,2017-11-26
1000135,2999818,4181361,pv,1511821535,2017-11-27 22:25:35,2017-11-27
1000135,2770546,801221,pv,1511821971,2017-11-27 22:32:51,2017-11-27
1000135,1461858,4181361,pv,1511822012,2017-11-27 22:33:32,2017-11-27
1000135,4941557,4181361,pv,1511824290,2017-11-27 23:11:30,2017-11-27
1000135,1161410,4301450,pv,1511824423,2017-11-27 23:13:43,2017-11-27
1000135,590121,4181361,pv,1511824575,2017-11-27 23:16:15,2017-11-27
1000135,407524,4301450,pv,1511867208,2017-11-28 11:06:48,2017-11-28
1000135,5102592,4801426,pv,1511867725,2017-11-28 11:15:25,2017-11-28
1000135,2945990,4181361,pv,1511868066,2017-11-28 11:21:06,2017-11-28
1000135,4073426,119741,pv,1511868338,2017-11-28 11:25:38,2017-11-28
1000135,3844752,4181361,pv,1511868390,2017-11-28 11:26:30,2017-11-28
1000135,2149252,119741,pv,1511868416,2017-11-28 11:26:56,2017-11-28
1000135,3382469,4818107,pv,1511868812,2017-11-28 11:33:32,2017-11-28
1000135,2497752,4301450,pv,1511868820,2017-11-28 11:33:40,2017-11-28
1000135,1591971,4301450,pv,1511868834,2017-11-28 11:33:54,2017-11-28
1000135,139412,4301450,pv,1511868839,2017-11-28 11:33:59,2017-11-28
1000135,4571207,4818107,pv,1511868896,2017-11-28 11:34:56,2017-11-28
1000135,1161410,4301450,cart,1511872581,2017-11-28 12:36:21,2017-11-28
1000135,407524,4301450,pv,1511873442,2017-11-28 12:50:42,2017-11-28
1000135,3256079,4301450,pv,1511873716,2017-11-28 12:55:16,2017-11-28
1000135,1161410,4301450,buy,1511874256,2017-11-28 13:04:16,2017-11-28
1000135,4073426,119741,pv,1511882673,2017-11-28 15:24:33,2017-11-28
1000135,29650,119741,pv,1511882786,2017-11-28 15:26:26,2017-11-28
1000135,3500200,119741,pv,1511882818,2017-11-28 15:26:58,2017-11-28
1000135,4895662,801221,pv,1511918074,2017-11-29 01:14:34,2017-11-29
1000135,3927445,4181361,pv,1511918225,2017-11-29 01:17:05,2017-11-29
1000135,2246447,4181361,pv,1511938135,2017-11-29 06:48:55,2017-11-29
1000135,1136438,2321836,pv,1511965852,2017-11-29 14:30:52,2017-11-29
1000135,3500200,119741,pv,1511966931,2017-11-29 14:48:51,2017-11-29
1000135,4816425,801221,pv,1511967032,2017-11-29 14:50:32,2017-11-29
1000135,4910499,4181361,pv,1511967158,2017-11-29 14:52:38,2017-11-29
1000135,4980237,570735,pv,1511994939,2017-11-29 22:35:39,2017-11-29
1000135,2369372,4181361,pv,1511995499,2017-11-29 22:44:59,2017-11-29
1000135,91732,4069500,pv,1512002060,2017-11-30 00:34:20,2017-11-30
1000135,2927750,2331312,cart,1512014556,2017-11-30 04:02:36,2017-11-30
1000135,3812328,244923,pv,1512019343,2017-11-30 05:22:23,2017-11-30
1000135,413701,2331312,pv,1512050522,2017-11-30 14:02:02,2017-11-30
1000135,2927750,2331312,pv,1512057058,2017-11-30 15:50:58,2017-11-30
1000135,5073687,2331312,pv,1512057315,2017-11-30 15:55:15,2017-11-30
1000135,2567521,2331312,pv,1512057353,2017-11-30 15:55:53,2017-11-30
1000135,5082460,2331312,pv,1512057506,2017-11-30 15:58:26,2017-11-30
1000135,1426450,2331312,pv,1512057634,2017-11-30 16:00:34,2017-11-30
1000135,535129,2331312,pv,1512057710,2017-11-30 16:01:50,2017-11-30
1000135,179171,2331312,pv,1512058372,2017-11-30 16:12:52,2017-11-30
1000135,4703258,2331312,pv,1512058560,2017-11-30 16:16:00,2017-11-30
1000135,4775481,2331312,pv,1512059129,2017-11-30 16:25:29,2017-11-30
1000135,4096506,1046047,pv,1512059334,2017-11-30 16:28:54,2017-11-30
1000135,4049302,2331312,pv,1512059405,2017-11-30 16:30:05,2017-11-30
1000135,4708503,4217906,cart,1512060933,2017-11-30 16:55:33,2017-11-30
1000135,4481260,3164550,pv,1512084405,2017-11-30 23:26:45,2017-11-30
1000135,1344558,4697972,pv,1512084754,2017-11-30 23:32:34,2017-11-30
1000135,3200626,119741,pv,1512093738,2017-12-01 02:02:18,2017-12-01
1000135,2980398,4181361,pv,1512115137,2017-12-01 07:58:57,2017-12-01
1000135,3597526,4181361,pv,1512115170,2017-12-01 07:59:30,2017-12-01
1000135,503460,4181361,pv,1512115620,2017-12-01 08:07:00,2017-12-01
1000135,2005499,4181361,pv,1512115742,2017-12-01 08:09:02,2017-12-01
1000135,1258690,4181361,pv,1512115914,2017-12-01 08:11:54,2017-12-01
1000135,3581806,2891509,pv,1512126187,2017-12-01 11:03:07,2017-12-01
1000135,3336480,2891509,pv,1512126277,2017-12-01 11:04:37,2017-12-01
1000135,790681,4181361,pv,1512126739,2017-12-01 11:12:19,2017-12-01
1000135,4574326,4181361,cart,1512127104,2017-12-01 11:18:24,2017-12-01
1000135,682262,4181361,pv,1512127121,2017-12-01 11:18:41,2017-12-01
1000135,3329950,3354571,pv,1512175676,2017-12-02 00:47:56,2017-12-02
1000135,3082940,4756105,pv,1512175781,2017-12-02 00:49:41,2017-12-02
1000135,2223713,1250975,pv,1512176287,2017-12-02 00:58:07,2017-12-02
1000135,925283,4181361,pv,1512176939,2017-12-02 01:08:59,2017-12-02
1000135,173146,4181361,pv,1512177117,2017-12-02 01:11:57,2017-12-02
1000135,2998763,4181361,pv,1512178099,2017-12-02 01:28:19,2017-12-02
1000135,727254,2891509,pv,1512178176,2017-12-02 01:29:36,2017-12-02
1000135,4806999,2891509,pv,1512178288,2017-12-02 01:31:28,2017-12-02
1000135,727254,2891509,pv,1512178289,2017-12-02 01:31:29,2017-12-02
1000135,690820,2891509,pv,1512178341,2017-12-02 01:32:21,2017-12-02
1000135,65804,2891509,pv,1512178415,2017-12-02 01:33:35,2017-12-02
1000135,2820735,4181361,pv,1512178520,2017-12-02 01:35:20,2017-12-02
1000135,60692,4181361,pv,1512178539,2017-12-02 01:35:39,2017-12-02
1000135,24358,4181361,pv,1512178566,2017-12-02 01:36:06,2017-12-02
1000135,272012,4181361,pv,1512178579,2017-12-02 01:36:19,2017-12-02
1000135,3327726,862523,pv,1512255810,2017-12-02 23:03:30,2017-12-02
1000135,2110759,4697972,pv,1512255845,2017-12-02 23:04:05,2017-12-02
1000135,1587942,4697972,pv,1512255980,2017-12-02 23:06:20,2017-12-02
1000135,833122,4181361,pv,1512256016,2017-12-02 23:06:56,2017-12-02
1000135,4440522,3825436,cart,1512256173,2017-12-02 23:09:33,2017-12-02
1000135,781710,722945,pv,1512256344,2017-12-02 23:12:24,2017-12-02
1000135,5118267,3825436,pv,1512257035,2017-12-02 23:23:55,2017-12-02
1000135,4146,4697972,pv,1512257066,2017-12-02 23:24:26,2017-12-02
1000135,1447083,4181361,pv,1512257083,2017-12-02 23:24:43,2017-12-02
1000135,3198461,4181361,pv,1512257142,2017-12-02 23:25:42,2017-12-02
1000135,4259744,4181361,pv,1512257190,2017-12-02 23:26:30,2017-12-02
1000135,4440522,3825436,pv,1512290396,2017-12-03 08:39:56,2017-12-03
1000135,4885218,2735466,pv,1512290629,2017-12-03 08:43:49,2017-12-03
1000135,5151051,3835723,pv,1512290677,2017-12-03 08:44:37,2017-12-03
1000135,1963314,200278,pv,1512290994,2017-12-03 08:49:54,2017-12-03
1000135,693790,119741,pv,1512291749,2017-12-03 09:02:29,2017-12-03
1000139,1838960,3381583,pv,1511695005,2017-11-26 11:16:45,2017-11-26
1000139,4786189,3381583,pv,1511695081,2017-11-26 11:18:01,2017-11-26
1000139,2945949,982926,pv,1511845286,2017-11-28 05:01:26,2017-11-28
1000139,156089,4869428,pv,1512091869,2017-12-01 01:31:09,2017-12-01
1000139,3548192,4869428,pv,1512091914,2017-12-01 01:31:54,2017-12-01
1000139,1766489,895939,buy,1512092152,2017-12-01 01:35:52,2017-12-01
1000139,1834624,1320293,pv,1512093496,2017-12-01 01:58:16,2017-12-01
1000139,2868075,3189162,pv,1512179565,2017-12-02 01:52:45,2017-12-02
1000139,1350947,3189162,pv,1512179636,2017-12-02 01:53:56,2017-12-02
1000139,4902353,3189162,pv,1512179929,2017-12-02 01:58:49,2017-12-02
1000139,1904882,3189162,pv,1512180029,2017-12-02 02:00:29,2017-12-02
1000139,2909237,3189162,pv,1512180260,2017-12-02 02:04:20,2017-12-02
1000139,2963546,3189162,pv,1512180397,2017-12-02 02:06:37,2017-12-02
1000139,4598635,3189162,pv,1512180441,2017-12-02 02:07:21,2017-12-02
1000139,2640687,3189162,pv,1512180732,2017-12-02 02:12:12,2017-12-02
1000139,5152212,3189162,pv,1512180840,2017-12-02 02:14:00,2017-12-02
1000139,4321885,4339722,pv,1512180855,2017-12-02 02:14:15,2017-12-02
1000139,2640687,3189162,pv,1512180861,2017-12-02 02:14:21,2017-12-02
1000139,1584458,3189162,cart,1512180939,2017-12-02 02:15:39,2017-12-02
1000139,1692326,3607361,pv,1512185046,2017-12-02 03:24:06,2017-12-02
1000139,3104240,3607361,pv,1512185061,2017-12-02 03:24:21,2017-12-02
1000139,225201,3607361,pv,1512185109,2017-12-02 03:25:09,2017-12-02
1000139,1107470,3607361,pv,1512185134,2017-12-02 03:25:34,2017-12-02
1000139,4506715,3607361,pv,1512185679,2017-12-02 03:34:39,2017-12-02
1000139,670124,1320293,pv,1512205877,2017-12-02 09:11:17,2017-12-02
1000139,835140,3607361,pv,1512244933,2017-12-02 20:02:13,2017-12-02
1000139,1794610,3607361,pv,1512245000,2017-12-02 20:03:20,2017-12-02
1000139,3877588,3607361,pv,1512245023,2017-12-02 20:03:43,2017-12-02
1000139,2324716,3607361,pv,1512245286,2017-12-02 20:08:06,2017-12-02
1000139,747416,3607361,pv,1512245606,2017-12-02 20:13:26,2017-12-02
1000139,1895671,3607361,pv,1512245623,2017-12-02 20:13:43,2017-12-02
1000139,1808205,3607361,pv,1512245817,2017-12-02 20:16:57,2017-12-02
1000139,141010,3607361,pv,1512245849,2017-12-02 20:17:29,2017-12-02
1000139,3085792,3607361,pv,1512246038,2017-12-02 20:20:38,2017-12-02
1000139,4193531,3607361,pv,1512246052,2017-12-02 20:20:52,2017-12-02
1000139,29564,3607361,pv,1512246075,2017-12-02 20:21:15,2017-12-02
1000139,263054,3607361,pv,1512246094,2017-12-02 20:21:34,2017-12-02
1000139,128903,3607361,pv,1512246133,2017-12-02 20:22:13,2017-12-02
1000139,4908666,3607361,pv,1512246162,2017-12-02 20:22:42,2017-12-02
1000139,4531101,4756105,pv,1512246243,2017-12-02 20:24:03,2017-12-02
1000139,2535046,3607361,pv,1512246262,2017-12-02 20:24:22,2017-12-02
1000139,3675318,4756105,pv,1512246358,2017-12-02 20:25:58,2017-12-02
1000139,4781883,4756105,pv,1512246399,2017-12-02 20:26:39,2017-12-02
1000139,3675318,4756105,pv,1512246478,2017-12-02 20:27:58,2017-12-02
1000139,5128095,3607361,pv,1512246557,2017-12-02 20:29:17,2017-12-02
1000139,522765,3607361,pv,1512246565,2017-12-02 20:29:25,2017-12-02
1000139,1953667,3607361,pv,1512246617,2017-12-02 20:30:17,2017-12-02
1000139,807330,3607361,pv,1512246659,2017-12-02 20:30:59,2017-12-02
1000139,862038,3607361,pv,1512246694,2017-12-02 20:31:34,2017-12-02
1000139,513940,4756105,pv,1512246706,2017-12-02 20:31:46,2017-12-02
1000139,1458001,3607361,pv,1512246748,2017-12-02 20:32:28,2017-12-02
1000139,4093990,3607361,pv,1512246765,2017-12-02 20:32:45,2017-12-02
1000139,4396457,3607361,pv,1512248158,2017-12-02 20:55:58,2017-12-02
1000139,142311,4512393,pv,1512277465,2017-12-03 05:04:25,2017-12-03
1000139,3191193,4512393,pv,1512277618,2017-12-03 05:06:58,2017-12-03
1000139,2945949,982926,pv,1512288633,2017-12-03 08:10:33,2017-12-03
1000139,4536113,1320293,pv,1512288649,2017-12-03 08:10:49,2017-12-03
1000139,1834624,1320293,pv,1512288667,2017-12-03 08:11:07,2017-12-03
1000139,2078626,1320293,pv,1512288749,2017-12-03 08:12:29,2017-12-03
1000139,1834624,1320293,pv,1512288825,2017-12-03 08:13:45,2017-12-03
1000139,2078626,1320293,pv,1512288890,2017-12-03 08:14:50,2017-12-03
1000139,1834624,1320293,pv,1512288917,2017-12-03 08:15:17,2017-12-03
1000139,756873,1320293,pv,1512289097,2017-12-03 08:18:17,2017-12-03
1000139,3090311,982926,cart,1512289404,2017-12-03 08:23:24,2017-12-03
1000139,1524098,982926,pv,1512289429,2017-12-03 08:23:49,2017-12-03
1000139,3414407,1320293,pv,1512289450,2017-12-03 08:24:10,2017-12-03
1000139,3265732,982926,pv,1512289462,2017-12-03 08:24:22,2017-12-03
1000139,3090311,982926,pv,1512290001,2017-12-03 08:33:21,2017-12-03
1000139,670124,1320293,pv,1512290177,2017-12-03 08:36:17,2017-12-03
1000139,3485728,1320293,pv,1512290370,2017-12-03 08:39:30,2017-12-03
1000139,4681632,1320293,pv,1512290388,2017-12-03 08:39:48,2017-12-03
1000139,266991,2355072,pv,1512290402,2017-12-03 08:40:02,2017-12-03
1000139,35508,1320293,pv,1512290492,2017-12-03 08:41:32,2017-12-03
1000139,1806068,1320293,pv,1512291822,2017-12-03 09:03:42,2017-12-03
1000139,2434787,4756105,pv,1512292052,2017-12-03 09:07:32,2017-12-03
1000139,1584458,3189162,buy,1512306894,2017-12-03 13:14:54,2017-12-03
1000139,1953667,3607361,pv,1512307159,2017-12-03 13:19:19,2017-12-03
1000139,3591769,3607361,cart,1512307340,2017-12-03 13:22:20,2017-12-03
1000139,38396,3607361,pv,1512307381,2017-12-03 13:23:01,2017-12-03
1000139,5051417,982926,pv,1512307398,2017-12-03 13:23:18,2017-12-03
1000139,38396,3607361,pv,1512307440,2017-12-03 13:24:00,2017-12-03
1000139,113528,3607361,pv,1512307469,2017-12-03 13:24:29,2017-12-03
1000139,2883683,3607361,pv,1512308176,2017-12-03 13:36:16,2017-12-03
1000139,522765,3607361,pv,1512308187,2017-12-03 13:36:27,2017-12-03
1000151,899111,4148053,buy,1511662828,2017-11-26 02:20:28,2017-11-26
1000151,3160990,927764,pv,1511680816,2017-11-26 07:20:16,2017-11-26
1000151,3899107,3860845,pv,1511681152,2017-11-26 07:25:52,2017-11-26
1000151,412891,927764,pv,1511681405,2017-11-26 07:30:05,2017-11-26
1000151,3160990,927764,pv,1511681415,2017-11-26 07:30:15,2017-11-26
1000151,2450552,927764,pv,1511681449,2017-11-26 07:30:49,2017-11-26
1000151,3488127,927764,pv,1511681697,2017-11-26 07:34:57,2017-11-26
1000151,1858190,2013232,pv,1511681849,2017-11-26 07:37:29,2017-11-26
1000151,2753529,801221,buy,1511769493,2017-11-27 07:58:13,2017-11-27
1000151,4436201,2576484,cart,1511774889,2017-11-27 09:28:09,2017-11-27
1000151,4475130,3669044,pv,1511882502,2017-11-28 15:21:42,2017-11-28
1000151,4251223,4081518,pv,1512100376,2017-12-01 03:52:56,2017-12-01
1000151,4829107,2735466,pv,1512156256,2017-12-01 19:24:16,2017-12-01
1000151,4475130,3669044,pv,1512271958,2017-12-03 03:32:38,2017-12-03
1000151,4828228,2033408,buy,1512272985,2017-12-03 03:49:45,2017-12-03
1000154,10375,3607361,pv,1511563791,2017-11-24 22:49:51,2017-11-24
1000154,2301369,3607361,pv,1511563810,2017-11-24 22:50:10,2017-11-24
1000154,3051736,3607361,pv,1511563834,2017-11-24 22:50:34,2017-11-24
1000154,558507,3607361,pv,1511563920,2017-11-24 22:52:00,2017-11-24
1000154,3369058,3607361,pv,1511563949,2017-11-24 22:52:29,2017-11-24
1000154,2301686,3607361,pv,1511563993,2017-11-24 22:53:13,2017-11-24
1000154,3369058,3607361,pv,1511564592,2017-11-24 23:03:12,2017-11-24
1000154,2626678,3607361,pv,1511564652,2017-11-24 23:04:12,2017-11-24
1000154,558507,3607361,pv,1511564665,2017-11-24 23:04:25,2017-11-24
1000154,2463098,3607361,pv,1511564698,2017-11-24 23:04:58,2017-11-24
1000154,3504754,3607361,pv,1511564704,2017-11-24 23:05:04,2017-11-24
1000154,2509234,3607361,pv,1511564718,2017-11-24 23:05:18,2017-11-24
1000154,3939946,3607361,pv,1511565291,2017-11-24 23:14:51,2017-11-24
1000154,515123,2462567,pv,1511565443,2017-11-24 23:17:23,2017-11-24
1000154,1621492,4022701,pv,1511565487,2017-11-24 23:18:07,2017-11-24
1000154,5150285,4756105,pv,1511567821,2017-11-24 23:57:01,2017-11-24
1000154,3087961,1349561,pv,1511576340,2017-11-25 02:19:00,2017-11-25
1000154,2935211,4672807,pv,1511576353,2017-11-25 02:19:13,2017-11-25
1000154,3611087,1349561,pv,1511576382,2017-11-25 02:19:42,2017-11-25
1000154,1078149,2228184,pv,1511605421,2017-11-25 10:23:41,2017-11-25
1000154,4306714,2228184,pv,1511605433,2017-11-25 10:23:53,2017-11-25
1000154,646754,2228184,pv,1511605440,2017-11-25 10:24:00,2017-11-25
1000154,1199529,2228184,pv,1511613572,2017-11-25 12:39:32,2017-11-25
1000154,1335001,2228184,pv,1511613597,2017-11-25 12:39:57,2017-11-25
1000154,1078149,2228184,pv,1511613635,2017-11-25 12:40:35,2017-11-25
1000154,3414952,2228184,pv,1511613664,2017-11-25 12:41:04,2017-11-25
1000154,5060720,2228184,pv,1511613682,2017-11-25 12:41:22,2017-11-25
1000154,3355032,2228184,pv,1511613721,2017-11-25 12:42:01,2017-11-25
1000154,960822,2228184,pv,1511613753,2017-11-25 12:42:33,2017-11-25
1000154,1342874,2228184,pv,1511613779,2017-11-25 12:42:59,2017-11-25
1000154,600756,2228184,pv,1511613800,2017-11-25 12:43:20,2017-11-25
1000154,3629341,2228184,fav,1511613841,2017-11-25 12:44:01,2017-11-25
1000154,1199529,2228184,pv,1511613842,2017-11-25 12:44:02,2017-11-25
1000154,939078,2228184,pv,1511613868,2017-11-25 12:44:28,2017-11-25
1000154,3438965,2228184,pv,1511613876,2017-11-25 12:44:36,2017-11-25
1000154,1890556,2228184,pv,1511613885,2017-11-25 12:44:45,2017-11-25
1000154,4912984,2228184,pv,1511613908,2017-11-25 12:45:08,2017-11-25
1000154,600756,2228184,pv,1511613922,2017-11-25 12:45:22,2017-11-25
1000154,3732638,4022701,pv,1511613988,2017-11-25 12:46:28,2017-11-25
1000154,1491484,883960,pv,1511614044,2017-11-25 12:47:24,2017-11-25
1000154,5117481,1320293,pv,1511614059,2017-11-25 12:47:39,2017-11-25
1000154,4505820,3102419,pv,1511614083,2017-11-25 12:48:03,2017-11-25
1000154,3580024,2355072,pv,1511614090,2017-11-25 12:48:10,2017-11-25
1000154,2301686,3607361,pv,1511614107,2017-11-25 12:48:27,2017-11-25
1000154,539970,3607361,pv,1511614146,2017-11-25 12:49:06,2017-11-25
1000154,4088957,2228184,pv,1511617530,2017-11-25 13:45:30,2017-11-25
1000154,1951985,2735466,pv,1511617597,2017-11-25 13:46:37,2017-11-25
1000154,1765476,2926020,pv,1511617617,2017-11-25 13:46:57,2017-11-25
1000154,1551966,4069500,pv,1511617737,2017-11-25 13:48:57,2017-11-25
1000154,2727187,4069500,pv,1511617746,2017-11-25 13:49:06,2017-11-25
1000154,1986739,1852398,pv,1511617770,2017-11-25 13:49:30,2017-11-25
1000154,1354535,2640118,pv,1511617786,2017-11-25 13:49:46,2017-11-25
1000154,3781470,634390,pv,1511617800,2017-11-25 13:50:00,2017-11-25
1000154,4697995,411153,pv,1511617841,2017-11-25 13:50:41,2017-11-25
1000154,4775097,359388,pv,1511617861,2017-11-25 13:51:01,2017-11-25
1000154,2592783,3844144,pv,1511665814,2017-11-26 03:10:14,2017-11-26
1000154,4331280,3844144,pv,1511665884,2017-11-26 03:11:24,2017-11-26
1000154,419265,1051370,pv,1511665929,2017-11-26 03:12:09,2017-11-26
1000154,4313336,2735466,pv,1511666036,2017-11-26 03:13:56,2017-11-26
1000154,2785812,3844144,pv,1511666051,2017-11-26 03:14:11,2017-11-26
1000154,2093387,2640118,fav,1511666118,2017-11-26 03:15:18,2017-11-26
1000154,2592783,3844144,pv,1511666119,2017-11-26 03:15:19,2017-11-26
1000154,5085228,4069500,pv,1511666128,2017-11-26 03:15:28,2017-11-26
1000154,3344289,4993094,pv,1511666155,2017-11-26 03:15:55,2017-11-26
1000154,127403,359388,pv,1511666175,2017-11-26 03:16:15,2017-11-26
1000154,4008405,3738615,pv,1511666193,2017-11-26 03:16:33,2017-11-26
1000154,5109721,4022701,pv,1511666321,2017-11-26 03:18:41,2017-11-26
1000154,1725356,1792277,pv,1511666336,2017-11-26 03:18:56,2017-11-26
1000154,4532743,2640118,pv,1511666506,2017-11-26 03:21:46,2017-11-26
1000154,117672,4022701,pv,1511666514,2017-11-26 03:21:54,2017-11-26
1000154,820829,2640118,pv,1511666545,2017-11-26 03:22:25,2017-11-26
1000154,1103604,2640118,pv,1511666563,2017-11-26 03:22:43,2017-11-26
1000154,2880428,2640118,pv,1511666577,2017-11-26 03:22:57,2017-11-26
1000154,846208,2578647,pv,1511666617,2017-11-26 03:23:37,2017-11-26
1000154,4358430,4339722,pv,1511666705,2017-11-26 03:25:05,2017-11-26
1000154,916051,4339722,pv,1511666714,2017-11-26 03:25:14,2017-11-26
1000154,3561786,4321796,pv,1511666738,2017-11-26 03:25:38,2017-11-26
1000154,2592783,3844144,pv,1511666788,2017-11-26 03:26:28,2017-11-26
1000154,5035410,2640118,pv,1511666799,2017-11-26 03:26:39,2017-11-26
1000154,2880428,2640118,pv,1511666805,2017-11-26 03:26:45,2017-11-26
1000154,1241614,2558244,pv,1511666864,2017-11-26 03:27:44,2017-11-26
1000154,2700070,1216617,pv,1511666956,2017-11-26 03:29:16,2017-11-26
1000154,2743175,1216617,pv,1511666990,2017-11-26 03:29:50,2017-11-26
1000154,4171950,1216617,pv,1511667017,2017-11-26 03:30:17,2017-11-26
1000154,1233918,2926020,pv,1511667082,2017-11-26 03:31:22,2017-11-26
1000154,3982279,1216617,pv,1511667111,2017-11-26 03:31:51,2017-11-26
1000154,378457,1216617,pv,1511667120,2017-11-26 03:32:00,2017-11-26
1000154,2727187,4069500,buy,1511667446,2017-11-26 03:37:26,2017-11-26
1000154,4591030,2640118,pv,1511667869,2017-11-26 03:44:29,2017-11-26
1000154,3414952,2228184,pv,1511667879,2017-11-26 03:44:39,2017-11-26
1000154,755831,2361828,pv,1511702735,2017-11-26 13:25:35,2017-11-26
1000154,2416098,2640118,pv,1511702742,2017-11-26 13:25:42,2017-11-26
1000154,4896729,2228184,pv,1511702797,2017-11-26 13:26:37,2017-11-26
1000154,539970,3607361,pv,1511702937,2017-11-26 13:28:57,2017-11-26
1000154,3815002,3975787,cart,1511948639,2017-11-29 09:43:59,2017-11-29
1000154,2727187,4069500,pv,1512017550,2017-11-30 04:52:30,2017-11-30
1000154,755831,2361828,pv,1512017601,2017-11-30 04:53:21,2017-11-30
1000154,2727187,4069500,pv,1512017630,2017-11-30 04:53:50,2017-11-30
1000154,4326735,2361828,pv,1512017654,2017-11-30 04:54:14,2017-11-30
1000154,262634,2926020,pv,1512017684,2017-11-30 04:54:44,2017-11-30
1000154,2707094,2361828,pv,1512017715,2017-11-30 04:55:15,2017-11-30
1000154,1424736,2361828,pv,1512017754,2017-11-30 04:55:54,2017-11-30
1000154,2707094,2361828,pv,1512017762,2017-11-30 04:56:02,2017-11-30
1000154,3171897,2926020,pv,1512017771,2017-11-30 04:56:11,2017-11-30
1000154,2457895,2926020,pv,1512017780,2017-11-30 04:56:20,2017-11-30
1000154,2078478,2926020,pv,1512017791,2017-11-30 04:56:31,2017-11-30
1000154,1744963,2361828,pv,1512017813,2017-11-30 04:56:53,2017-11-30
1000154,2759306,2361828,pv,1512017845,2017-11-30 04:57:25,2017-11-30
1000154,3679575,2926020,pv,1512017848,2017-11-30 04:57:28,2017-11-30
1000154,4609082,2926020,pv,1512017962,2017-11-30 04:59:22,2017-11-30
1000154,539970,3607361,pv,1512094736,2017-12-01 02:18:56,2017-12-01
1000154,1080797,3607361,pv,1512096031,2017-12-01 02:40:31,2017-12-01
1000154,539970,3607361,pv,1512096111,2017-12-01 02:41:51,2017-12-01
1000154,3901789,3607361,pv,1512110514,2017-12-01 06:41:54,2017-12-01
1000154,141010,3607361,pv,1512110525,2017-12-01 06:42:05,2017-12-01
1000154,3976218,3607361,pv,1512110562,2017-12-01 06:42:42,2017-12-01
1000154,3901789,3607361,pv,1512110722,2017-12-01 06:45:22,2017-12-01
1000154,3631237,3607361,pv,1512110820,2017-12-01 06:47:00,2017-12-01
1000154,4184346,3607361,pv,1512110875,2017-12-01 06:47:55,2017-12-01
1000154,2301686,3607361,pv,1512110906,2017-12-01 06:48:26,2017-12-01
1000154,539970,3607361,fav,1512111589,2017-12-01 06:59:49,2017-12-01
1000154,1659490,3607361,pv,1512111621,2017-12-01 07:00:21,2017-12-01
1000154,4591677,3607361,pv,1512111631,2017-12-01 07:00:31,2017-12-01
1000154,4800314,3607361,pv,1512111657,2017-12-01 07:00:57,2017-12-01
1000154,3567477,3607361,pv,1512111668,2017-12-01 07:01:08,2017-12-01
1000154,3901789,3607361,pv,1512122436,2017-12-01 10:00:36,2017-12-01
1000154,2846400,3607361,pv,1512122712,2017-12-01 10:05:12,2017-12-01
1000154,3204421,1320293,pv,1512142327,2017-12-01 15:32:07,2017-12-01
1000154,2767901,570735,pv,1512181137,2017-12-02 02:18:57,2017-12-02
1000154,954017,772629,pv,1512181162,2017-12-02 02:19:22,2017-12-02
1000154,708375,772629,pv,1512181205,2017-12-02 02:20:05,2017-12-02
